,oat,humidity,windspeed,cloudcover,solar,sr
2021-01-04 15:45:00,49.16,96.0,4.36,0.95,29.191028957490303,29.191028957490303
2021-01-04 16:00:00,49.28,95.0,3.62,0.93,20.515618685865395,20.515618685865395
2021-01-04 16:15:00,49.25,94.0,3.6,0.9,12.99518547148383,12.99518547148383
2021-01-04 16:30:00,49.16,94.0,3.65,0.86,2.1349028083960953,2.1349028083960953
2021-01-04 16:45:00,49.04,95.0,3.55,0.83,0.0,0.0
2021-01-04 17:00:00,48.93,95.0,3.58,0.77,0.0,0.0
2021-01-04 17:15:00,48.74,96.0,3.48,0.77,0.0,0.0
2021-01-04 17:30:00,48.57,96.0,3.48,0.81,0.0,0.0
2021-01-04 17:45:00,48.35,96.0,3.54,0.85,0.0,0.0
2021-01-04 18:00:00,48.15,96.0,2.74,0.89,0.0,0.0
2021-01-04 18:15:00,47.94,96.0,2.74,0.89,0.0,0.0
2021-01-04 18:30:00,47.72,96.0,2.79,0.88,0.0,0.0
2021-01-04 18:45:00,47.18,96.0,2.9,0.86,0.0,0.0
2021-01-04 19:00:00,47.22,96.0,2.74,0.84,0.0,0.0
2021-01-04 19:15:00,47.06,96.0,2.73,0.82,0.0,0.0
2021-01-04 19:30:00,46.97,97.0,2.9,0.79,0.0,0.0
2021-01-04 19:45:00,46.76,97.0,3.19,0.76,0.0,0.0
2021-01-04 20:00:00,46.73,97.0,3.04,0.83,0.0,0.0
2021-01-04 20:15:00,46.86,97.0,2.82,0.82,0.0,0.0
2021-01-04 20:30:00,46.79,97.0,2.59,0.81,0.0,0.0
2021-01-04 20:45:00,47.1,96.0,2.49,0.81,0.0,0.0
2021-01-04 21:00:00,46.99,95.0,2.81,0.75,0.0,0.0
2021-01-04 21:15:00,46.88,95.0,2.73,0.75,0.0,0.0
2021-01-04 21:30:00,46.74,95.0,2.67,0.76,0.0,0.0
2021-01-04 21:45:00,46.16,96.0,2.68,0.76,0.0,0.0
2021-01-04 22:00:00,46.04,96.0,2.73,0.76,0.0,0.0
2021-01-04 22:15:00,45.92,96.0,2.86,0.76,0.0,0.0
2021-01-04 22:30:00,45.81,96.0,3.03,0.76,0.0,0.0
2021-01-04 22:45:00,45.51,96.0,3.25,0.74,0.0,0.0
2021-01-04 23:00:00,45.53,96.0,3.54,0.82,0.0,0.0
2021-01-04 23:15:00,45.54,97.0,3.92,0.85,0.0,0.0
2021-01-04 23:30:00,45.47,96.0,4.38,0.89,0.0,0.0
2021-01-04 23:45:00,45.27,98.0,4.45,0.91,0.0,0.0
2021-01-05 00:00:00,45.17,98.0,4.6,0.9,0.0,0.0
2021-01-05 00:15:00,44.87,97.0,4.85,0.82,0.0,0.0
2021-01-05 00:30:00,44.8,97.0,5.02,0.78,0.0,0.0
2021-01-05 00:45:00,44.74,97.0,5.18,0.74,0.0,0.0
2021-01-05 01:00:00,44.56,96.0,5.24,0.73,0.0,0.0
2021-01-05 01:15:00,44.42,96.0,5.36,0.74,0.0,0.0
2021-01-05 01:30:00,44.27,96.0,5.47,0.75,0.0,0.0
2021-01-05 01:45:00,44.52,95.0,5.35,0.69,0.0,0.0
2021-01-05 02:00:00,44.24,96.0,5.53,0.74,0.0,0.0
2021-01-05 02:15:00,44.05,96.0,5.62,0.73,0.0,0.0
2021-01-05 02:30:00,43.88,96.0,5.71,0.7,0.0,0.0
2021-01-05 02:45:00,43.66,96.0,5.75,0.65,0.0,0.0
2021-01-05 03:00:00,43.52,95.0,5.89,0.56,0.0,0.0
2021-01-05 03:15:00,43.45,94.0,5.95,0.49,0.0,0.0
2021-01-05 03:30:00,43.41,94.0,6.01,0.41,0.0,0.0
2021-01-05 03:45:00,43.39,93.0,5.99,0.33,0.0,0.0
2021-01-05 04:00:00,43.14,92.0,6.12,0.27,0.0,0.0
2021-01-05 04:15:00,43.08,91.0,6.17,0.24,0.0,0.0
2021-01-05 04:30:00,43.03,90.0,6.22,0.23,0.0,0.0
2021-01-05 04:45:00,42.55,90.0,5.97,0.24,0.0,0.0
2021-01-05 05:00:00,42.14,91.0,5.76,0.23,0.0,0.0
2021-01-05 05:15:00,41.96,91.0,5.77,0.2,0.0,0.0
2021-01-05 05:30:00,41.67,90.0,5.83,0.18,0.0,0.0
2021-01-05 05:45:00,41.51,90.0,5.86,0.17,0.0,0.0
2021-01-05 06:00:00,40.83,91.0,5.81,0.28,0.0,0.0
2021-01-05 06:15:00,40.72,91.0,5.91,0.22,0.0,0.0
2021-01-05 06:30:00,40.64,90.0,6.05,0.15,0.0,0.0
2021-01-05 06:45:00,40.7,89.0,6.56,0.1,0.0,0.0
2021-01-05 07:00:00,40.99,87.0,6.4,0.1,0.0,0.0
2021-01-05 07:15:00,41.03,87.0,6.5,0.13,0.0,0.0
2021-01-05 07:30:00,41.11,87.0,6.62,0.19,0.0,0.0
2021-01-05 07:45:00,41.08,88.0,6.35,0.26,0.0,0.0
2021-01-05 08:00:00,40.8,88.0,6.44,0.16,17.46047484785698,17.46047484785698
2021-01-05 08:15:00,41.23,87.0,6.56,0.27,49.294834939622945,49.294834939622945
2021-01-05 08:30:00,41.9,86.0,6.72,0.41,79.65956790869124,79.65956790869124
2021-01-05 08:45:00,42.14,85.0,6.22,0.5,103.0715635788763,103.0715635788763
2021-01-05 09:00:00,42.72,84.0,6.4,0.54,127.04387532768558,127.04387532768558
2021-01-05 09:15:00,43.39,83.0,6.63,0.51,155.10224129485277,155.10224129485277
2021-01-05 09:30:00,44.13,81.0,6.88,0.47,183.29877173141512,183.29877173141512
2021-01-05 09:45:00,45.0,80.0,7.47,0.43,210.37182594200615,210.37182594200615
2021-01-05 10:00:00,45.89,77.0,7.84,0.52,229.7826709676408,229.7826709676408
2021-01-05 10:15:00,46.57,76.0,7.71,0.56,242.49927672870427,242.49927672870427
2021-01-05 10:30:00,47.25,74.0,7.49,0.6,252.6436702469414,252.6436702469414
2021-01-05 10:45:00,47.59,74.0,6.67,0.64,251.23245737343075,251.23245737343075
2021-01-05 11:00:00,48.22,73.0,6.45,0.67,255.16902660822257,255.16902660822257
2021-01-05 11:15:00,48.85,72.0,6.22,0.7,256.1406673829341,256.1406673829341
2021-01-05 11:30:00,51.47,69.0,5.9,0.65,275.7998967140312,275.7998967140312
2021-01-05 11:45:00,52.24,68.0,5.81,0.7,270.0473054475432,270.0473054475432
2021-01-05 12:00:00,51.34,72.0,6.34,0.61,288.35483701877934,288.35483701877934
2021-01-05 12:15:00,51.9,73.0,6.45,0.66,278.42540635030105,278.42540635030105
2021-01-05 12:30:00,53.12,68.0,5.48,0.67,276.3545651897891,276.3545651897891
2021-01-05 12:45:00,53.47,68.0,5.27,0.75,251.5818616131087,251.5818616131087
2021-01-05 13:00:00,53.82,67.0,5.19,0.78,239.2715312689456,239.2715312689456
2021-01-05 13:15:00,54.19,66.0,5.52,0.5,290.9537711835711,290.9537711835711
2021-01-05 13:30:00,54.5,65.0,5.74,0.57,277.92880809621886,277.92880809621886
2021-01-05 13:45:00,54.71,64.0,5.72,0.62,261.84250936020726,261.84250936020726
2021-01-05 14:00:00,54.86,64.0,5.71,0.67,241.2135071513494,241.2135071513494
2021-01-05 14:15:00,54.95,64.0,5.69,0.71,218.64196502899642,218.64196502899642
2021-01-05 14:30:00,55.32,64.0,5.46,0.65,214.19928505274004,214.19928505274004
2021-01-05 14:45:00,55.44,64.0,5.48,0.66,195.39540970941079,195.39540970941079
2021-01-05 15:00:00,55.35,65.0,5.44,0.68,170.6702127386722,170.6702127386722
2021-01-05 15:15:00,55.16,66.0,5.24,0.73,140.37241460564329,140.37241460564329
2021-01-05 15:30:00,55.24,67.0,4.79,0.78,108.18360097230169,108.18360097230169
2021-01-05 15:45:00,54.85,68.0,4.67,0.83,77.9472020463196,77.9472020463196
2021-01-05 16:00:00,54.79,67.0,4.04,0.87,50.55939215824805,50.55939215824805
2021-01-05 16:15:00,54.22,67.0,4.37,0.87,31.498877948865804,31.498877948865804
2021-01-05 16:30:00,53.3,67.0,5.27,0.83,14.158604312849352,14.158604312849352
2021-01-05 16:45:00,52.54,67.0,5.76,0.8,0.0,0.0
2021-01-05 17:00:00,51.68,67.0,5.85,0.81,0.0,0.0
2021-01-05 17:15:00,51.15,68.0,5.99,0.84,0.0,0.0
2021-01-05 17:30:00,49.91,72.0,5.26,0.91,0.0,0.0
2021-01-05 17:45:00,49.49,73.0,5.44,0.91,0.0,0.0
2021-01-05 18:00:00,49.1,73.0,5.45,0.92,0.0,0.0
2021-01-05 18:15:00,48.76,73.0,5.85,0.92,0.0,0.0
2021-01-05 18:30:00,48.1,74.0,6.12,0.9,0.0,0.0
2021-01-05 18:45:00,47.87,74.0,6.59,0.9,0.0,0.0
2021-01-05 19:00:00,47.71,73.0,7.06,0.91,0.0,0.0
2021-01-05 19:15:00,47.8,68.0,7.79,0.91,0.0,0.0
2021-01-05 19:30:00,47.71,67.0,8.15,0.91,0.0,0.0
2021-01-05 19:45:00,48.1,66.0,7.64,0.92,0.0,0.0
2021-01-05 20:00:00,48.08,66.0,7.88,0.92,0.0,0.0
2021-01-05 20:15:00,48.13,69.0,7.96,0.93,0.0,0.0
2021-01-05 20:30:00,48.29,68.0,7.98,0.93,0.0,0.0
2021-01-05 20:45:00,48.43,67.0,7.92,0.93,0.0,0.0
2021-01-05 21:00:00,48.34,67.0,7.85,0.93,0.0,0.0
2021-01-05 21:15:00,48.39,67.0,8.01,0.94,0.0,0.0
2021-01-05 21:30:00,48.24,64.0,8.13,0.94,0.0,0.0
2021-01-05 21:45:00,48.28,64.0,7.83,0.94,0.0,0.0
2021-01-05 22:00:00,48.29,64.0,7.85,0.93,0.0,0.0
2021-01-05 22:15:00,48.21,66.0,7.76,0.92,0.0,0.0
2021-01-05 22:30:00,49.1,62.0,8.56,0.91,0.0,0.0
2021-01-05 22:45:00,49.24,61.0,8.4,0.89,0.0,0.0
2021-01-05 23:00:00,48.29,64.0,8.17,0.85,0.0,0.0
2021-01-05 23:15:00,48.33,63.0,8.3,0.78,0.0,0.0
2021-01-05 23:30:00,48.02,67.0,7.65,0.82,0.0,0.0
2021-01-05 23:45:00,48.0,67.0,7.73,0.79,0.0,0.0
2021-01-06 00:00:00,47.93,66.0,7.74,0.74,0.0,0.0
2021-01-06 00:15:00,47.83,66.0,7.9,0.78,0.0,0.0
2021-01-06 00:30:00,47.48,67.0,7.49,0.83,0.0,0.0
2021-01-06 00:45:00,47.35,67.0,7.71,0.86,0.0,0.0
2021-01-06 01:00:00,47.14,68.0,7.81,0.86,0.0,0.0
2021-01-06 01:15:00,47.22,67.0,8.05,0.81,0.0,0.0
2021-01-06 01:30:00,47.76,65.0,8.51,0.72,0.0,0.0
2021-01-06 01:45:00,47.87,64.0,8.79,0.66,0.0,0.0
2021-01-06 02:00:00,47.7,62.0,8.97,0.72,0.0,0.0
2021-01-06 02:15:00,47.71,61.0,9.32,0.78,0.0,0.0
2021-01-06 02:30:00,47.55,60.0,9.01,0.9,0.0,0.0
2021-01-06 02:45:00,47.56,59.0,9.18,0.94,0.0,0.0
2021-01-06 03:00:00,47.11,62.0,11.1,0.96,0.0,0.0
2021-01-06 03:15:00,47.71,60.0,11.2,0.96,0.0,0.0
2021-01-06 03:30:00,48.18,60.0,10.82,0.95,0.0,0.0
2021-01-06 03:45:00,48.4,60.0,10.81,0.95,0.0,0.0
2021-01-06 04:00:00,48.31,60.0,11.16,0.9,0.0,0.0
2021-01-06 04:15:00,48.48,60.0,11.68,0.91,0.0,0.0
2021-01-06 04:30:00,48.72,61.0,11.73,0.93,0.0,0.0
2021-01-06 04:45:00,48.85,62.0,12.29,0.95,0.0,0.0
2021-01-06 05:00:00,48.93,63.0,12.72,0.96,0.0,0.0
2021-01-06 05:15:00,49.1,63.0,13.24,0.96,0.0,0.0
2021-01-06 05:30:00,49.54,62.0,13.13,0.98,0.0,0.0
2021-01-06 05:45:00,49.79,63.0,13.59,0.98,0.0,0.0
2021-01-06 06:00:00,49.68,65.0,14.09,0.98,0.0,0.0
2021-01-06 06:15:00,49.48,68.0,14.5,0.98,0.0,0.0
2021-01-06 06:30:00,49.34,69.0,14.41,0.99,0.0,0.0
2021-01-06 06:45:00,49.12,73.0,14.41,1.0,0.0,0.0
2021-01-06 07:00:00,48.74,76.0,13.88,1.0,0.0,0.0
2021-01-06 07:15:00,48.82,78.0,13.78,1.0,0.0,0.0
2021-01-06 07:30:00,48.34,83.0,13.79,1.0,0.0,0.0
2021-01-06 07:45:00,48.51,84.0,13.57,1.0,0.0,0.0
2021-01-06 08:00:00,48.08,84.0,12.34,1.0,6.2845027095442285,6.2845027095442285
2021-01-06 08:15:00,47.91,87.0,12.4,1.0,23.354570424336078,23.354570424336078
2021-01-06 08:30:00,47.79,90.0,12.32,1.0,38.229331371536865,38.229331371536865
2021-01-06 08:45:00,48.03,92.0,12.07,1.0,51.30005069203776,51.30005069203776
2021-01-06 09:00:00,48.11,93.0,11.82,1.0,63.51456099418587,63.51456099418587
2021-01-06 09:15:00,48.31,95.0,11.41,1.0,72.1137596248287,72.1137596248287
2021-01-06 09:30:00,48.51,94.0,11.34,1.0,84.80069389759184,84.80069389759184
2021-01-06 09:45:00,48.93,92.0,10.38,1.0,92.39782816191571,92.39782816191571
2021-01-06 10:00:00,49.25,92.0,10.16,0.99,104.89677285092971,104.89677285092971
2021-01-06 10:15:00,49.67,92.0,10.08,0.96,126.65952847599122,126.65952847599122
2021-01-06 10:30:00,49.96,91.0,10.09,0.93,150.55518201632486,150.55518201632486
2021-01-06 10:45:00,50.35,91.0,10.05,0.91,167.2445583239855,167.2445583239855
2021-01-06 11:00:00,50.22,93.0,9.27,0.99,124.85117334054608,124.85117334054608
2021-01-06 11:15:00,50.41,93.0,9.27,0.98,134.79534095659582,134.79534095659582
2021-01-06 11:30:00,50.73,92.0,10.56,0.97,157.73777151615536,157.73777151615536
2021-01-06 11:45:00,50.83,91.0,10.57,0.97,162.79970598231205,162.79970598231205
2021-01-06 12:00:00,52.28,87.0,9.81,0.9,200.86689734543285,200.86689734543285
2021-01-06 12:15:00,52.76,87.0,9.71,0.89,205.11033059389493,205.11033059389493
2021-01-06 12:30:00,53.64,86.0,8.74,0.87,206.45642382919922,206.45642382919922
2021-01-06 12:45:00,53.95,86.0,8.42,0.84,213.7099811345868,213.7099811345868
2021-01-06 13:00:00,54.17,85.0,8.09,0.82,216.58567738687714,216.58567738687714
2021-01-06 13:15:00,54.3,85.0,7.78,0.78,222.2886837814586,222.2886837814586
2021-01-06 13:30:00,54.97,83.0,8.14,0.84,201.12215572721615,201.12215572721615
2021-01-06 13:45:00,55.18,83.0,7.82,0.8,203.90153526055013,203.90153526055013
2021-01-06 14:00:00,55.38,82.0,8.43,0.94,148.4525629829605,148.4525629829605
2021-01-06 14:15:00,55.62,81.0,8.23,0.9,154.93661826848304,154.93661826848304
2021-01-06 14:30:00,55.49,82.0,8.35,0.84,162.37746111249587,162.37746111249587
2021-01-06 14:45:00,55.64,82.0,8.1,0.8,157.44790920424214,157.44790920424214
2021-01-06 15:00:00,55.87,81.0,8.22,0.81,140.7193348272676,140.7193348272676
2021-01-06 15:15:00,55.87,81.0,7.84,0.83,116.65913083171725,116.65913083171725
2021-01-06 15:30:00,55.73,82.0,7.7,0.86,90.53937168299817,90.53937168299817
2021-01-06 15:45:00,55.54,83.0,7.26,0.88,65.98121344854128,65.98121344854128
2021-01-06 16:00:00,54.29,87.0,6.67,0.88,43.256329724405354,43.256329724405354
2021-01-06 16:15:00,54.0,88.0,6.28,0.87,25.116698066450834,25.116698066450834
2021-01-06 16:30:00,53.55,89.0,5.83,0.87,5.66599775151304,5.66599775151304
2021-01-06 16:45:00,51.94,93.0,5.45,0.87,0.0,0.0
2021-01-06 17:00:00,51.74,94.0,5.79,0.91,0.0,0.0
2021-01-06 17:15:00,51.59,95.0,5.35,0.91,0.0,0.0
2021-01-06 17:30:00,51.46,95.0,5.1,0.89,0.0,0.0
2021-01-06 17:45:00,51.23,95.0,5.79,0.88,0.0,0.0
2021-01-06 18:00:00,51.03,95.0,5.8,0.86,0.0,0.0
2021-01-06 18:15:00,50.92,95.0,5.36,0.86,0.0,0.0
2021-01-06 18:30:00,50.75,95.0,4.36,0.87,0.0,0.0
2021-01-06 18:45:00,50.63,95.0,4.02,0.87,0.0,0.0
2021-01-06 19:00:00,50.55,95.0,4.21,0.84,0.0,0.0
2021-01-06 19:15:00,50.42,95.0,3.87,0.83,0.0,0.0
2021-01-06 19:30:00,50.15,96.0,3.91,0.83,0.0,0.0
2021-01-06 19:45:00,49.98,96.0,3.59,0.82,0.0,0.0
2021-01-06 20:00:00,49.92,97.0,3.59,0.81,0.0,0.0
2021-01-06 20:15:00,49.71,97.0,3.34,0.77,0.0,0.0
2021-01-06 20:30:00,49.49,97.0,3.12,0.72,0.0,0.0
2021-01-06 20:45:00,48.97,97.0,3.04,0.67,0.0,0.0
2021-01-06 21:00:00,48.69,96.0,3.01,0.65,0.0,0.0
2021-01-06 21:15:00,48.47,96.0,3.03,0.59,0.0,0.0
2021-01-06 21:30:00,47.96,97.0,3.27,0.53,0.0,0.0
2021-01-06 21:45:00,47.73,97.0,3.35,0.49,0.0,0.0
2021-01-06 22:00:00,47.72,97.0,3.32,0.54,0.0,0.0
2021-01-06 22:15:00,47.46,96.0,3.55,0.42,0.0,0.0
2021-01-06 22:30:00,47.05,97.0,3.83,0.37,0.0,0.0
2021-01-06 22:45:00,46.83,97.0,3.9,0.36,0.0,0.0
2021-01-06 23:00:00,46.58,96.0,4.0,0.35,0.0,0.0
2021-01-06 23:15:00,46.27,96.0,4.14,0.37,0.0,0.0
2021-01-06 23:30:00,46.24,96.0,4.1,0.39,0.0,0.0
2021-01-06 23:45:00,45.92,96.0,4.27,0.42,0.0,0.0
2021-01-07 00:00:00,45.6,95.0,4.34,0.55,0.0,0.0
2021-01-07 00:15:00,45.6,95.0,4.22,0.36,0.0,0.0
2021-01-07 00:30:00,45.09,95.0,4.07,0.36,0.0,0.0
2021-01-07 00:45:00,44.93,95.0,4.15,0.36,0.0,0.0
2021-01-07 01:00:00,44.8,95.0,4.22,0.33,0.0,0.0
2021-01-07 01:15:00,44.73,94.0,4.29,0.31,0.0,0.0
2021-01-07 01:30:00,44.63,94.0,4.42,0.29,0.0,0.0
2021-01-07 01:45:00,44.54,94.0,4.54,0.27,0.0,0.0
2021-01-07 02:00:00,44.37,90.0,4.5,0.18,0.0,0.0
2021-01-07 02:15:00,44.18,89.0,4.76,0.17,0.0,0.0
2021-01-07 02:30:00,43.77,88.0,5.05,0.16,0.0,0.0
2021-01-07 02:45:00,43.53,87.0,5.38,0.15,0.0,0.0
2021-01-07 03:00:00,43.18,85.0,5.09,0.17,0.0,0.0
2021-01-07 03:15:00,42.81,84.0,5.59,0.24,0.0,0.0
2021-01-07 03:30:00,42.33,84.0,6.02,0.33,0.0,0.0
2021-01-07 03:45:00,41.98,83.0,6.55,0.41,0.0,0.0
2021-01-07 04:00:00,41.92,80.0,5.35,0.41,0.0,0.0
2021-01-07 04:15:00,41.71,79.0,5.49,0.44,0.0,0.0
2021-01-07 04:30:00,41.45,78.0,5.57,0.46,0.0,0.0
2021-01-07 04:45:00,41.27,78.0,5.7,0.48,0.0,0.0
2021-01-07 05:00:00,41.13,77.0,5.78,0.5,0.0,0.0
2021-01-07 05:15:00,41.02,75.0,5.82,0.52,0.0,0.0
2021-01-07 05:30:00,40.51,75.0,5.82,0.41,0.0,0.0
2021-01-07 05:45:00,40.34,75.0,6.36,0.46,0.0,0.0
2021-01-07 06:00:00,40.17,75.0,6.65,0.53,0.0,0.0
2021-01-07 06:15:00,40.31,74.0,6.76,0.6,0.0,0.0
2021-01-07 06:30:00,40.55,72.0,6.13,0.66,0.0,0.0
2021-01-07 06:45:00,40.74,71.0,6.0,0.7,0.0,0.0
2021-01-07 07:00:00,40.8,70.0,5.73,0.74,0.0,0.0
2021-01-07 07:15:00,40.96,69.0,5.78,0.75,0.0,0.0
2021-01-07 07:30:00,41.42,67.0,6.27,0.76,0.0,0.0
2021-01-07 07:45:00,41.65,66.0,6.24,0.76,0.0,0.0
2021-01-07 08:00:00,41.91,66.0,6.13,0.78,20.22050181084562,20.22050181084562
2021-01-07 08:15:00,41.69,66.0,6.15,0.76,48.37860748777311,48.37860748777311
2021-01-07 08:30:00,42.02,67.0,5.54,0.78,69.28300259770046,69.28300259770046
2021-01-07 08:45:00,42.43,67.0,5.27,0.81,86.74792170471304,86.74792170471304
2021-01-07 09:00:00,43.17,66.0,5.31,0.83,104.79385172143675,104.79385172143675
2021-01-07 09:15:00,43.84,65.0,4.96,0.85,118.4172750372757,118.4172750372757
2021-01-07 09:30:00,44.74,63.0,4.51,0.87,129.88038252501698,129.88038252501698
2021-01-07 09:45:00,45.53,63.0,4.22,0.88,139.96906465876523,139.96906465876523
2021-01-07 10:00:00,46.88,62.0,4.08,0.9,146.8659565314227,146.8659565314227
2021-01-07 10:15:00,47.81,62.0,3.86,0.91,152.93195124361665,152.93195124361665
2021-01-07 10:30:00,48.97,63.0,4.84,0.91,168.84930161882335,168.84930161882335
2021-01-07 10:45:00,49.75,64.0,4.95,0.91,176.79889001529574,176.79889001529574
2021-01-07 11:00:00,50.46,64.0,4.95,0.91,184.28153972258463,184.28153972258463
2021-01-07 11:15:00,51.1,64.0,4.85,0.9,194.01653197737048,194.01653197737048
2021-01-07 11:30:00,50.97,69.0,4.36,0.89,188.9214162922712,188.9214162922712
2021-01-07 11:45:00,51.58,69.0,4.46,0.87,201.92753938768112,201.92753938768112
2021-01-07 12:00:00,52.82,68.0,4.26,0.84,216.67432274094588,216.67432274094588
2021-01-07 12:15:00,53.54,67.0,4.29,0.8,234.66911920881228,234.66911920881228
2021-01-07 12:30:00,54.26,65.0,4.47,0.76,252.2847563701893,252.2847563701893
2021-01-07 12:45:00,54.92,64.0,4.5,0.72,262.97266443824753,262.97266443824753
2021-01-07 13:00:00,55.51,63.0,4.52,0.7,265.20211258701585,265.20211258701585
2021-01-07 13:15:00,55.58,64.0,4.36,0.7,255.92258645746693,255.92258645746693
2021-01-07 13:30:00,56.49,63.0,4.36,0.7,249.47139213537736,249.47139213537736
2021-01-07 13:45:00,56.94,63.0,4.32,0.7,239.35517537410425,239.35517537410425
2021-01-07 14:00:00,57.28,63.0,3.98,0.66,233.5436616661172,233.5436616661172
2021-01-07 14:15:00,57.57,63.0,3.95,0.66,219.88656657422752,219.88656657422752
2021-01-07 14:30:00,57.93,61.0,4.37,0.77,187.2875868381332,187.2875868381332
2021-01-07 14:45:00,57.72,61.0,4.59,0.8,165.51307528449598,165.51307528449598
2021-01-07 15:00:00,57.7,61.0,4.74,0.82,144.6094826931101,144.6094826931101
2021-01-07 15:15:00,57.41,61.0,5.07,0.83,125.94465246816581,125.94465246816581
2021-01-07 15:30:00,57.24,61.0,4.74,0.82,106.96812602475185,106.96812602475185
2021-01-07 15:45:00,57.0,62.0,4.4,0.81,85.56614410000813,85.56614410000813
2021-01-07 16:00:00,55.9,61.0,5.33,0.81,66.88409018912395,66.88409018912395
2021-01-07 16:15:00,55.5,61.0,5.6,0.81,43.19337544334753,43.19337544334753
2021-01-07 16:30:00,56.08,57.99999999999999,6.4,0.83,18.248418970562565,18.248418970562565
2021-01-07 16:45:00,55.83,59.0,6.77,0.84,0.0,0.0
2021-01-07 17:00:00,55.19,56.99999999999999,6.4,0.8,0.0,0.0
2021-01-07 17:15:00,54.54,57.99999999999999,7.42,0.83,0.0,0.0
2021-01-07 17:30:00,52.83,63.0,7.55,0.86,0.0,0.0
2021-01-07 17:45:00,52.65,63.0,8.56,0.89,0.0,0.0
2021-01-07 18:00:00,52.07,61.0,8.3,0.91,0.0,0.0
2021-01-07 18:15:00,51.87,62.0,8.32,0.94,0.0,0.0
2021-01-07 18:30:00,51.7,63.0,8.25,0.96,0.0,0.0
2021-01-07 18:45:00,51.32,65.0,8.07,0.97,0.0,0.0
2021-01-07 19:00:00,51.72,62.0,9.38,0.98,0.0,0.0
2021-01-07 19:15:00,51.57,64.0,9.91,0.98,0.0,0.0
2021-01-07 19:30:00,51.42,67.0,10.45,0.98,0.0,0.0
2021-01-07 19:45:00,52.61,64.0,11.91,0.99,0.0,0.0
2021-01-07 20:00:00,52.75,66.0,12.32,0.99,0.0,0.0
2021-01-07 20:15:00,53.0,65.0,12.07,0.97,0.0,0.0
2021-01-07 20:30:00,51.96,70.0,13.08,0.97,0.0,0.0
2021-01-07 20:45:00,51.11,75.0,12.88,0.98,0.0,0.0
2021-01-07 21:00:00,51.85,76.0,12.41,0.98,0.0,0.0
2021-01-07 21:15:00,51.64,78.0,12.27,0.98,0.0,0.0
2021-01-07 21:30:00,51.51,80.0,11.03,0.98,0.0,0.0
2021-01-07 21:45:00,51.32,82.0,10.87,0.98,0.0,0.0
2021-01-07 22:00:00,51.49,84.0,11.46,0.98,0.0,0.0
2021-01-07 22:15:00,51.38,85.0,11.42,0.98,0.0,0.0
2021-01-07 22:30:00,51.7,88.0,10.77,0.99,0.0,0.0
2021-01-07 22:45:00,51.65,88.0,10.74,0.99,0.0,0.0
2021-01-07 23:00:00,51.29,90.0,10.64,0.99,0.0,0.0
2021-01-07 23:15:00,51.4,90.0,10.56,0.99,0.0,0.0
2021-01-07 23:30:00,51.54,90.0,11.63,0.99,0.0,0.0
2021-01-07 23:45:00,51.67,90.0,11.41,0.99,0.0,0.0
2021-01-08 00:00:00,52.1,89.0,11.02,0.99,0.0,0.0
2021-01-08 00:15:00,51.98,90.0,10.78,1.0,0.0,0.0
2021-01-08 00:30:00,51.71,91.0,10.28,1.0,0.0,0.0
2021-01-08 00:45:00,51.6,92.0,10.02,1.0,0.0,0.0
2021-01-08 01:00:00,51.45,93.0,9.87,1.0,0.0,0.0
2021-01-08 01:15:00,51.46,94.0,9.66,1.0,0.0,0.0
2021-01-08 01:30:00,51.65,93.0,10.39,1.0,0.0,0.0
2021-01-08 01:45:00,51.67,94.0,10.09,1.0,0.0,0.0
2021-01-08 02:00:00,51.64,95.0,9.88,1.0,0.0,0.0
2021-01-08 02:15:00,51.6,96.0,9.47,1.0,0.0,0.0
2021-01-08 02:30:00,51.62,96.0,8.25,1.0,0.0,0.0
2021-01-08 02:45:00,51.42,96.0,6.68,1.0,0.0,0.0
2021-01-08 03:00:00,51.42,96.0,7.06,1.0,0.0,0.0
2021-01-08 03:15:00,51.36,96.0,6.84,1.0,0.0,0.0
2021-01-08 03:30:00,51.33,96.0,6.92,1.0,0.0,0.0
2021-01-08 03:45:00,51.21,96.0,6.63,1.0,0.0,0.0
2021-01-08 04:00:00,51.05,96.0,5.91,0.99,0.0,0.0
2021-01-08 04:15:00,50.86,95.0,5.52,0.98,0.0,0.0
2021-01-08 04:30:00,50.68,95.0,5.3,0.96,0.0,0.0
2021-01-08 04:45:00,50.43,95.0,4.9,0.94,0.0,0.0
2021-01-08 05:00:00,50.17,94.0,4.47,0.91,0.0,0.0
2021-01-08 05:15:00,50.07,94.0,4.03,0.85,0.0,0.0
2021-01-08 05:30:00,49.82,93.0,3.99,0.76,0.0,0.0
2021-01-08 05:45:00,49.5,93.0,3.43,0.69,0.0,0.0
2021-01-08 06:00:00,49.27,93.0,3.65,0.84,0.0,0.0
2021-01-08 06:15:00,48.93,92.0,3.04,0.74,0.0,0.0
2021-01-08 06:30:00,48.41,92.0,3.12,0.63,0.0,0.0
2021-01-08 06:45:00,48.13,92.0,2.59,0.56,0.0,0.0
2021-01-08 07:00:00,48.22,91.0,2.42,0.76,0.0,0.0
2021-01-08 07:15:00,48.14,91.0,2.33,0.76,0.0,0.0
2021-01-08 07:30:00,48.28,90.0,2.77,0.77,0.0,0.0
2021-01-08 07:45:00,48.28,90.0,2.81,0.77,0.0,0.0
